case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width,track_to_predict,interesting_agent
224.0,5,10,1000,car,1052.122,989.293,-13.927,8.557,2.591,11.5,2.5,1,0.0
224.0,3,1,100,car,1071.936,983.366,-6.909,3.857,2.632,4.43,1.81,1,1
224.0,3,2,200,car,1071.247,983.755,-6.912999999999999,3.88,2.63,4.43,1.81,1,1
224.0,3,3,300,car,1070.557,984.146,-6.916,3.904,2.628,4.43,1.81,1,1
224.0,3,4,400,car,1069.867,984.539,-6.917000000000001,3.926,2.625,4.43,1.81,1,1
224.0,3,5,500,car,1069.178,984.935,-6.915,3.948,2.623,4.43,1.81,1,1
224.0,3,6,600,car,1068.488,985.333,-6.9110000000000005,3.969,2.62,4.43,1.81,1,1
224.0,3,7,700,car,1067.798,985.733,-6.904,3.988,2.6180000000000003,4.43,1.81,1,1
224.0,3,8,800,car,1067.11,986.135,-6.895,4.005,2.615,4.43,1.81,1,1
224.0,3,9,900,car,1066.422,986.538,-6.882999999999999,4.021,2.613,4.43,1.81,1,1
224.0,3,10,1000,car,1065.736,986.943,-6.867999999999999,4.0360000000000005,2.61,4.43,1.81,1,1
225.0,1,1,100,car,1012.214,1014.564,-8.797,9.037,2.343,4.69,1.79,0.0,0.0
225.0,1,2,200,car,1011.34,1015.473,-8.752,9.088,2.337,4.69,1.79,0.0,0.0
225.0,1,3,300,car,1010.47,1016.386,-8.709,9.137,2.332,4.69,1.79,0.0,0.0
225.0,1,4,400,car,1009.604,1017.305,-8.669,9.184,2.327,4.69,1.79,0.0,0.0
225.0,1,5,500,car,1008.742,1018.228,-8.631,9.23,2.323,4.69,1.79,0.0,0.0
225.0,1,6,600,car,1007.884,1019.155,-8.595,9.275,2.318,4.69,1.79,0.0,0.0
225.0,1,7,700,car,1007.029,1020.087,-8.562,9.32,2.314,4.69,1.79,0.0,0.0
225.0,1,8,800,car,1006.177,1021.023,-8.531,9.365,2.31,4.69,1.79,0.0,0.0
225.0,1,9,900,car,1005.328,1021.963,-8.502,9.41,2.306,4.69,1.79,0.0,0.0
225.0,1,10,1000,car,1004.482,1022.908,-8.474,9.455,2.302,4.69,1.79,0.0,0.0
225.0,3,1,100,car,1021.318,1011.895,-10.542,8.606,2.457,4.84,1.68,0.0,0.0
225.0,3,2,200,car,1020.27,1012.763,-10.459,8.66,2.45,4.84,1.68,0.0,0.0
225.0,3,3,300,car,1019.231,1013.637,-10.373,8.712,2.443,4.84,1.68,0.0,0.0
225.0,3,4,400,car,1018.2,1014.515,-10.286,8.762,2.436,4.84,1.68,0.0,0.0
225.0,3,5,500,car,1017.178,1015.399,-10.197,8.812,2.429,4.84,1.68,0.0,0.0
225.0,3,6,600,car,1016.164,1016.288,-10.108,8.86,2.422,4.84,1.68,0.0,0.0
225.0,3,7,700,car,1015.16,1017.181,-10.019,8.909,2.415,4.84,1.68,0.0,0.0
225.0,3,8,800,car,1014.165,1018.079,-9.931,8.958,2.408,4.84,1.68,0.0,0.0
225.0,3,9,900,car,1013.178,1018.983,-9.845,9.007,2.401,4.84,1.68,0.0,0.0
225.0,3,10,1000,car,1012.201,1019.891,-9.761,9.057,2.394,4.84,1.68,0.0,0.0
225.0,2,1,100,car,1027.295,999.758,-8.282,7.166,2.428,4.38,1.77,1,0.0
225.0,2,2,200,car,1026.473,1000.481,-8.266,7.239,2.422,4.38,1.77,1,0.0
225.0,2,3,300,car,1025.651,1001.211,-8.252,7.311,2.417,4.38,1.77,1,0.0
225.0,2,4,400,car,1024.831,1001.948,-8.239,7.383,2.411,4.38,1.77,1,0.0
225.0,2,5,500,car,1024.013,1002.692,-8.229,7.454,2.406,4.38,1.77,1,0.0
225.0,2,6,600,car,1023.195,1003.443,-8.221,7.524,2.4,4.38,1.77,1,0.0
225.0,2,7,700,car,1022.377,1004.2,-8.215,7.593,2.395,4.38,1.77,1,0.0
225.0,2,8,800,car,1021.56,1004.964,-8.211,7.662,2.391,4.38,1.77,1,0.0
225.0,2,9,900,car,1020.743,1005.735,-8.209,7.728,2.386,4.38,1.77,1,0.0
225.0,2,10,1000,car,1019.927,1006.512,-8.209,7.794,2.382,4.38,1.77,1,0.0
225.0,4,1,100,car,1058.186,992.231,-7.676,4.775,2.585,4.86,1.79,1,0.0
225.0,4,2,200,car,1057.419,992.71,-7.65,4.773,2.584,4.86,1.79,1,0.0
225.0,4,3,300,car,1056.655,993.189,-7.626,4.77,2.583,4.86,1.79,1,0.0
225.0,4,4,400,car,1055.893,993.667,-7.604,4.767,2.582,4.86,1.79,1,0.0
225.0,4,5,500,car,1055.133,994.144,-7.585,4.764,2.581,4.86,1.79,1,0.0
225.0,4,6,600,car,1054.375,994.622,-7.568,4.762,2.58,4.86,1.79,1,0.0
225.0,4,7,700,car,1053.619,995.099,-7.553,4.76,2.579,4.86,1.79,1,0.0
225.0,4,8,800,car,1052.864,995.576,-7.54,4.76,2.578,4.86,1.79,1,0.0
225.0,4,9,900,car,1052.111,996.053,-7.529,4.761,2.578,4.86,1.79,1,0.0
225.0,4,10,1000,car,1051.359,996.53,-7.518,4.763,2.577,4.86,1.79,1,0.0
225.0,5,1,100,car,1082.183,964.837,-13.442,6.467,2.693,4.53,1.77,1,1
225.0,5,2,200,car,1080.841,965.489,-13.415,6.522,2.689,4.53,1.77,1,1
225.0,5,3,300,car,1079.502,966.147,-13.385,6.584,2.684,4.53,1.77,1,1
225.0,5,4,400,car,1078.167,966.811,-13.354,6.65,2.68,4.53,1.77,1,1
225.0,5,5,500,car,1076.835,967.483,-13.323,6.722,2.674,4.53,1.77,1,1
225.0,5,6,600,car,1075.506,968.162,-13.293,6.799,2.669,4.53,1.77,1,1
225.0,5,7,700,car,1074.18,968.849,-13.264,6.88,2.663,4.53,1.77,1,1
225.0,5,8,800,car,1072.858,969.544,-13.238,6.965,2.657,4.53,1.77,1,1
225.0,5,9,900,car,1071.538,970.248,-13.215,7.054,2.651,4.53,1.77,1,1
225.0,5,10,1000,car,1070.22,970.961,-13.196,7.145,2.645,4.53,1.77,1,1
226.0,1,1,100,car,1005.067,1014.296,-5.944,6.598,2.3040000000000003,5.17,1.99,0.0,0.0
226.0,1,2,200,car,1004.482,1014.965,-5.892,6.65,2.296,5.17,1.99,0.0,0.0
226.0,1,3,300,car,1003.903,1015.639,-5.84,6.699,2.2880000000000003,5.17,1.99,0.0,0.0
226.0,1,4,400,car,1003.329,1016.317,-5.787000000000001,6.744,2.28,5.17,1.99,0.0,0.0
226.0,1,5,500,car,1002.76,1016.999,-5.735,6.784,2.273,5.17,1.99,0.0,0.0
226.0,1,6,600,car,1002.195,1017.685,-5.683,6.82,2.266,5.17,1.99,0.0,0.0
226.0,1,7,700,car,1001.635,1018.374,-5.634,6.852,2.259,5.17,1.99,0.0,0.0
226.0,1,8,800,car,1001.079,1019.066,-5.586,6.879,2.253,5.17,1.99,0.0,0.0
226.0,1,9,900,car,1000.528,1019.759,-5.542000000000001,6.903,2.247,5.17,1.99,0.0,0.0
226.0,1,10,1000,car,999.98,1020.455,-5.501,6.922999999999999,2.242,5.17,1.99,0.0,0.0
226.0,2,1,100,car,1001.012,1025.532,-8.349,9.286,2.303,3.91,1.65,0.0,0.0
226.0,2,2,200,car,1000.178,1026.461,-8.339,9.295,2.302,3.91,1.65,0.0,0.0
226.0,2,3,300,car,999.345,1027.392,-8.329,9.304,2.301,3.91,1.65,0.0,0.0
226.0,2,4,400,car,998.513,1028.323,-8.32,9.312,2.3,3.91,1.65,0.0,0.0
226.0,3,1,100,car,1013.339,1012.654,-8.693,8.729,2.354,4.52,1.75,0.0,0.0
226.0,3,2,200,car,1012.474,1013.531,-8.652000000000001,8.767000000000001,2.35,4.52,1.75,0.0,0.0
226.0,3,3,300,car,1011.613,1014.412,-8.609,8.804,2.345,4.52,1.75,0.0,0.0
226.0,3,4,400,car,1010.756,1015.297,-8.565,8.841000000000001,2.34,4.52,1.75,0.0,0.0
226.0,3,5,500,car,1009.904,1016.185,-8.521,8.878,2.336,4.52,1.75,0.0,0.0
226.0,3,6,600,car,1009.057,1017.077,-8.477,8.914,2.331,4.52,1.75,0.0,0.0
226.0,3,7,700,car,1008.213,1017.973,-8.434,8.95,2.327,4.52,1.75,0.0,0.0
226.0,3,8,800,car,1007.374,1018.871,-8.392999999999999,8.985,2.322,4.52,1.75,0.0,0.0
226.0,3,9,900,car,1006.539,1019.774,-8.353,9.018,2.318,4.52,1.75,0.0,0.0
226.0,3,10,1000,car,1005.707,1020.679,-8.317,9.049,2.314,4.52,1.75,0.0,0.0
226.0,5,1,100,car,1053.443,979.558,-8.356,3.951,2.7,3.31,1.54,1,0.0
226.0,5,2,200,car,1052.61,979.96,-8.368,4.016,2.694,3.31,1.54,1,0.0
226.0,5,3,300,car,1051.777,980.369,-8.375,4.089,2.687,3.31,1.54,1,0.0
226.0,5,4,400,car,1050.943,980.787,-8.378,4.168,2.68,3.31,1.54,1,0.0
226.0,5,5,500,car,1050.11,981.212,-8.375,4.253,2.672,3.31,1.54,1,0.0
226.0,5,6,600,car,1049.277,981.647,-8.368,4.34,2.6630000000000003,3.31,1.54,1,0.0
226.0,5,7,700,car,1048.445,982.091,-8.356,4.43,2.654,3.31,1.54,1,0.0
226.0,5,8,800,car,1047.615,982.544,-8.341000000000001,4.521,2.645,3.31,1.54,1,0.0
226.0,5,9,900,car,1046.787,983.007,-8.324,4.613,2.636,3.31,1.54,1,0.0
226.0,5,10,1000,car,1045.96,983.478,-8.304,4.704,2.6260000000000003,3.31,1.54,1,0.0
226.0,6,1,100,car,1070.658,971.872,-7.83,3.903,2.679,3.76,1.67,1,0.0
226.0,6,2,200,car,1069.877,972.266,-7.835,3.941,2.676,3.76,1.67,1,0.0
226.0,6,3,300,car,1069.096,972.665,-7.837000000000001,3.978,2.672,3.76,1.67,1,0.0
226.0,6,4,400,car,1068.314,973.067,-7.834,4.015,2.668,3.76,1.67,1,0.0
226.0,6,5,500,car,1067.533,973.473,-7.827000000000001,4.052,2.664,3.76,1.67,1,0.0
226.0,6,6,600,car,1066.753,973.883,-7.815,4.086,2.66,3.76,1.67,1,0.0
226.0,6,7,700,car,1065.974,974.296,-7.8,4.119,2.656,3.76,1.67,1,0.0
226.0,6,8,800,car,1065.196,974.712,-7.781000000000001,4.15,2.652,3.76,1.67,1,0.0
226.0,6,9,900,car,1064.421,975.132,-7.757999999999999,4.177,2.648,3.76,1.67,1,0.0
226.0,6,10,1000,car,1063.647,975.554,-7.732,4.203,2.644,3.76,1.67,1,0.0
226.0,7,1,100,car,1066.858,970.908,-9.056,5.007,2.637,3.75,1.71,1,0.0
226.0,7,2,200,car,1065.955,971.412,-9.077,5.057,2.633,3.75,1.71,1,0.0
226.0,7,3,300,car,1065.049,971.921,-9.101,5.1080000000000005,2.63,3.75,1.71,1,0.0
226.0,7,4,400,car,1064.141,972.435,-9.127,5.159,2.627,3.75,1.71,1,0.0
226.0,7,5,500,car,1063.23,972.955,-9.154,5.21,2.624,3.75,1.71,1,0.0
226.0,7,6,600,car,1062.316,973.479,-9.181,5.261,2.6210000000000004,3.75,1.71,1,0.0
226.0,7,7,700,car,1061.4,974.008,-9.206,5.309,2.6180000000000003,3.75,1.71,1,0.0
226.0,7,8,800,car,1060.481,974.542,-9.23,5.356,2.616,3.75,1.71,1,0.0
226.0,7,9,900,car,1059.56,975.08,-9.252,5.4,2.613,3.75,1.71,1,0.0
226.0,7,10,1000,car,1058.636,975.623,-9.271,5.442,2.611,3.75,1.71,1,0.0
226.0,8,1,100,car,1092.021,961.506,-6.567,2.644,2.759,3.5,1.52,1,0.0
226.0,8,2,200,car,1091.366,961.773,-6.586,2.67,2.756,3.5,1.52,1,0.0
226.0,8,3,300,car,1090.708,962.043,-6.625,2.707,2.754,3.5,1.52,1,0.0
226.0,8,4,400,car,1090.047,962.317,-6.68,2.752,2.7510000000000003,3.5,1.52,1,0.0
226.0,8,5,500,car,1089.381,962.596,-6.747000000000001,2.805,2.748,3.5,1.52,1,0.0
226.0,8,6,600,car,1088.708,962.881,-6.819,2.863,2.744,3.5,1.52,1,0.0
226.0,8,7,700,car,1088.027,963.171,-6.892,2.923,2.74,3.5,1.52,1,0.0
226.0,8,8,800,car,1087.34,963.468,-6.961,2.984,2.737,3.5,1.52,1,0.0
226.0,8,9,900,car,1086.646,963.771,-7.022,3.044,2.733,3.5,1.52,1,0.0
226.0,8,10,1000,car,1085.945,964.079,-7.075,3.1010000000000004,2.728,3.5,1.52,1,0.0
226.0,4,1,100,car,1049.066,983.84,-6.678999999999999,4.169,2.584,3.89,1.74,1,1
226.0,4,2,200,car,1048.4,984.26,-6.683,4.2,2.58,3.89,1.74,1,1
226.0,4,3,300,car,1047.734,984.683,-6.687,4.234,2.577,3.89,1.74,1,1
226.0,4,4,400,car,1047.068,985.111,-6.69,4.269,2.574,3.89,1.74,1,1
226.0,4,5,500,car,1046.401,985.541,-6.693,4.307,2.57,3.89,1.74,1,1
226.0,4,6,600,car,1045.735,985.976,-6.694,4.347,2.5660000000000003,3.89,1.74,1,1
226.0,4,7,700,car,1045.068,986.416,-6.694,4.388999999999999,2.5610000000000004,3.89,1.74,1,1
226.0,4,8,800,car,1044.402,986.86,-6.692,4.433,2.556,3.89,1.74,1,1
226.0,4,9,900,car,1043.737,987.308,-6.688,4.48,2.551,3.89,1.74,1,1
226.0,4,10,1000,car,1043.072,987.762,-6.682,4.53,2.546,3.89,1.74,1,1
227.0,1,1,100,car,996.494,1030.638,-6.829,7.676,2.298,12.0,2.49,0.0,0.0
227.0,1,2,200,car,995.819,1031.412,-6.796,7.705,2.294,12.0,2.49,0.0,0.0
227.0,1,3,300,car,995.147,1032.189,-6.774,7.742000000000001,2.29,12.0,2.49,0.0,0.0
227.0,1,4,400,car,994.477,1032.97,-6.761,7.787000000000001,2.286,12.0,2.49,0.0,0.0
227.0,1,5,500,car,993.807,1033.754,-6.756,7.837000000000001,2.282,12.0,2.49,0.0,0.0
227.0,1,6,600,car,993.138,1034.543,-6.757999999999999,7.892,2.279,12.0,2.49,0.0,0.0
227.0,1,7,700,car,992.468,1035.337,-6.763999999999999,7.947,2.276,12.0,2.49,0.0,0.0
227.0,1,8,800,car,991.796,1036.136,-6.773,8.001,2.273,12.0,2.49,0.0,0.0
227.0,1,9,900,car,991.124,1036.94,-6.781000000000001,8.051,2.271,12.0,2.49,0.0,0.0
227.0,1,10,1000,car,990.45,1037.749,-6.787000000000001,8.095,2.269,12.0,2.49,0.0,0.0
227.0,3,1,100,car,998.058,1022.12,-10.789,10.351,2.377,4.6,1.92,0.0,0.0
227.0,3,2,200,car,996.987,1023.164,-10.765,10.499,2.369,4.6,1.92,0.0,0.0
227.0,3,3,300,car,995.918,1024.222,-10.738,10.638,2.361,4.6,1.92,0.0,0.0
227.0,3,4,400,car,994.852,1025.293,-10.711,10.767,2.354,4.6,1.92,0.0,0.0
227.0,3,5,500,car,993.788,1026.377,-10.683,10.885,2.347,4.6,1.92,0.0,0.0
227.0,3,6,600,car,992.726,1027.471,-10.656,10.992,2.341,4.6,1.92,0.0,0.0
227.0,3,7,700,car,991.666,1028.576,-10.630999999999998,11.088,2.335,4.6,1.92,0.0,0.0
227.0,3,8,800,car,990.608,1029.69,-10.608,11.172,2.33,4.6,1.92,0.0,0.0
227.0,3,9,900,car,989.551,1030.811,-10.588,11.245,2.326,4.6,1.92,0.0,0.0
227.0,3,10,1000,car,988.496,1031.939,-10.57,11.305,2.323,4.6,1.92,0.0,0.0
227.0,4,1,100,car,998.614,1034.979,-10.832,11.866,2.311,5.17,1.95,0.0,0.0
227.0,4,2,200,car,997.534,1036.168,-10.818,11.905,2.3080000000000003,5.17,1.95,0.0,0.0
227.0,4,3,300,car,996.454,1037.36,-10.805,11.936,2.306,5.17,1.95,0.0,0.0
227.0,4,4,400,car,995.375,1038.556,-10.793,11.961,2.305,5.17,1.95,0.0,0.0
227.0,4,5,500,car,994.298,1039.753,-10.781,11.98,2.3040000000000003,5.17,1.95,0.0,0.0
227.0,4,6,600,car,993.221,1040.952,-10.77,11.994000000000002,2.302,5.17,1.95,0.0,0.0
227.0,4,7,700,car,992.145,1042.153,-10.76,12.005999999999998,2.301,5.17,1.95,0.0,0.0
227.0,4,8,800,car,991.07,1043.354,-10.749,12.015999999999998,2.301,5.17,1.95,0.0,0.0
227.0,4,9,900,car,989.996,1044.557,-10.738,12.026,2.3,5.17,1.95,0.0,0.0
227.0,8,2,200,car,1084.7,969.189,-12.317,6.5120000000000005,2.655,4.57,1.85,0.0,0.0
227.0,8,3,300,car,1083.47,969.843,-12.313,6.542000000000001,2.653,4.57,1.85,0.0,0.0
227.0,8,4,400,car,1082.24,970.501,-12.303,6.573,2.651,4.57,1.85,0.0,0.0
227.0,8,5,500,car,1081.011,971.161,-12.284,6.602,2.648,4.57,1.85,0.0,0.0
227.0,8,6,600,car,1079.785,971.825,-12.255,6.631,2.6460000000000004,4.57,1.85,0.0,0.0
227.0,8,7,700,car,1078.561,972.492,-12.217,6.659,2.643,4.57,1.85,0.0,0.0
227.0,8,8,800,car,1077.342,973.162,-12.169,6.689,2.639,4.57,1.85,0.0,0.0
227.0,8,9,900,car,1076.128,973.836,-12.114,6.721,2.635,4.57,1.85,0.0,0.0
227.0,8,10,1000,car,1074.92,974.513,-12.052,6.757000000000001,2.631,4.57,1.85,0.0,0.0
227.0,5,1,100,car,1028.815,1005.964,-9.159,6.765,2.505,4.7,1.85,1,0.0
227.0,5,2,200,car,1027.901,1006.643,-9.185,6.814,2.503,4.7,1.85,1,0.0
227.0,5,3,300,car,1026.984,1007.327,-9.215,6.867999999999999,2.501,4.7,1.85,1,0.0
227.0,5,4,400,car,1026.065,1008.016,-9.247,6.9270000000000005,2.499,4.7,1.85,1,0.0
227.0,5,5,500,car,1025.142,1008.712,-9.28,6.989,2.496,4.7,1.85,1,0.0
227.0,5,6,600,car,1024.217,1009.414,-9.315,7.056,2.4930000000000003,4.7,1.85,1,0.0
227.0,5,7,700,car,1023.288,1010.123,-9.35,7.127000000000001,2.49,4.7,1.85,1,0.0
227.0,5,8,800,car,1022.356,1010.839,-9.384,7.2010000000000005,2.487,4.7,1.85,1,0.0
227.0,5,9,900,car,1021.42,1011.563,-9.416,7.278,2.484,4.7,1.85,1,0.0
227.0,5,10,1000,car,1020.482,1012.295,-9.445,7.358,2.48,4.7,1.85,1,0.0
227.0,6,1,100,car,1041.497,993.248,-10.312,6.127000000000001,2.605,4.68,1.93,1,0.0
227.0,6,2,200,car,1040.466,993.861,-10.387,6.1770000000000005,2.605,4.68,1.93,1,0.0
227.0,6,3,300,car,1039.428,994.479,-10.459,6.223,2.605,4.68,1.93,1,0.0
227.0,6,4,400,car,1038.382,995.101,-10.525,6.266,2.605,4.68,1.93,1,0.0
227.0,6,5,500,car,1037.33,995.728,-10.587,6.305,2.604,4.68,1.93,1,0.0
227.0,6,6,600,car,1036.271,996.359,-10.644,6.3420000000000005,2.604,4.68,1.93,1,0.0
227.0,6,7,700,car,1035.207,996.994,-10.696,6.377000000000001,2.604,4.68,1.93,1,0.0
227.0,6,8,800,car,1034.138,997.632,-10.743,6.4110000000000005,2.604,4.68,1.93,1,0.0
227.0,6,9,900,car,1033.064,998.274,-10.786,6.444,2.603,4.68,1.93,1,0.0
227.0,6,10,1000,car,1031.986,998.919,-10.825,6.478,2.602,4.68,1.93,1,0.0
227.0,7,1,100,car,1069.017,977.381,-11.021,6.104,2.636,5.06,1.84,1,0.0
227.0,7,2,200,car,1067.917,977.995,-10.981,6.115,2.634,5.06,1.84,1,0.0
227.0,7,3,300,car,1066.82,978.609,-10.941,6.125,2.631,5.06,1.84,1,0.0
227.0,7,4,400,car,1065.728,979.224,-10.9,6.134,2.629,5.06,1.84,1,0.0
227.0,7,5,500,car,1064.639,979.841,-10.858,6.142,2.627,5.06,1.84,1,0.0
227.0,7,6,600,car,1063.555,980.458,-10.815,6.149,2.625,5.06,1.84,1,0.0
227.0,7,7,700,car,1062.475,981.075,-10.772,6.155,2.622,5.06,1.84,1,0.0
227.0,7,8,800,car,1061.4,981.693,-10.728,6.16,2.62,5.06,1.84,1,0.0
227.0,7,9,900,car,1060.328,982.312,-10.683,6.162999999999999,2.6180000000000003,5.06,1.84,1,0.0
227.0,7,10,1000,car,1059.261,982.931,-10.639,6.165,2.616,5.06,1.84,1,0.0
227.0,2,1,100,car,1019.681,1018.675,-5.705,4.569,2.466,4.8,1.88,1,1
227.0,2,2,200,car,1019.112,1019.133,-5.6610000000000005,4.545,2.465,4.8,1.88,1,1
227.0,2,3,300,car,1018.547,1019.589,-5.613,4.517,2.464,4.8,1.88,1,1
227.0,2,4,400,car,1017.986,1020.042,-5.56,4.486000000000001,2.463,4.8,1.88,1,1
227.0,2,5,500,car,1017.431,1020.492,-5.502000000000001,4.449,2.462,4.8,1.88,1,1
227.0,2,6,600,car,1016.882,1020.938,-5.438,4.408,2.46,4.8,1.88,1,1
227.0,2,7,700,car,1016.339,1021.38,-5.367000000000001,4.361000000000001,2.459,4.8,1.88,1,1
227.0,2,8,800,car,1015.804,1021.818,-5.287999999999999,4.308,2.458,4.8,1.88,1,1
227.0,2,9,900,car,1015.276,1022.25,-5.202000000000001,4.249,2.457,4.8,1.88,1,1
227.0,2,10,1000,car,1014.757,1022.676,-5.1080000000000005,4.183,2.455,4.8,1.88,1,1
228.0,1,1,100,car,1014.342,1022.088,-7.819,6.519,2.447,4.13,1.75,0.0,0.0
228.0,1,2,200,car,1013.564,1022.744,-7.777,6.539,2.442,4.13,1.75,0.0,0.0
228.0,1,3,300,car,1012.791,1023.403,-7.73,6.557,2.438,4.13,1.75,0.0,0.0
228.0,1,4,400,car,1012.022,1024.063,-7.678999999999999,6.573,2.434,4.13,1.75,0.0,0.0
228.0,1,5,500,car,1011.258,1024.726,-7.624,6.587000000000001,2.4290000000000003,4.13,1.75,0.0,0.0
228.0,1,6,600,car,1010.5,1025.389,-7.566,6.599,2.424,4.13,1.75,0.0,0.0
228.0,1,7,700,car,1009.748,1026.054,-7.505,6.61,2.42,4.13,1.75,0.0,0.0
228.0,1,8,800,car,1009.002,1026.72,-7.443,6.621,2.415,4.13,1.75,0.0,0.0
228.0,1,9,900,car,1008.262,1027.388,-7.379,6.632999999999999,2.4090000000000003,4.13,1.75,0.0,0.0
228.0,1,10,1000,car,1007.529,1028.057,-7.315,6.647,2.404,4.13,1.75,0.0,0.0
228.0,2,1,100,car,991.383,1040.691,-7.756,9.091,2.277,4.52,1.84,0.0,0.0
228.0,2,2,200,car,990.609,1041.602,-7.74,9.107,2.275,4.52,1.84,0.0,0.0
228.0,2,3,300,car,989.837,1042.514,-7.724,9.122,2.273,4.52,1.84,0.0,0.0
228.0,2,4,400,car,989.067,1043.428,-7.707999999999999,9.135,2.272,4.52,1.84,0.0,0.0
228.0,3,1,100,car,1010.595,1017.449,-9.948,9.18,2.396,3.73,1.75,0.0,0.0
228.0,3,2,200,car,1009.607,1018.374,-9.863,9.235,2.389,3.73,1.75,0.0,0.0
228.0,3,3,300,car,1008.627,1019.305,-9.781,9.286,2.382,3.73,1.75,0.0,0.0
228.0,3,4,400,car,1007.655,1020.24,-9.704,9.335,2.376,3.73,1.75,0.0,0.0
228.0,3,5,500,car,1006.691,1021.18,-9.631,9.382,2.369,3.73,1.75,0.0,0.0
228.0,3,6,600,car,1005.734,1022.124,-9.563,9.428,2.363,3.73,1.75,0.0,0.0
228.0,3,7,700,car,1004.783,1023.072,-9.5,9.473,2.358,3.73,1.75,0.0,0.0
228.0,3,8,800,car,1003.838,1024.025,-9.443,9.519,2.352,3.73,1.75,0.0,0.0
228.0,3,9,900,car,1002.899,1024.982,-9.392,9.566,2.347,3.73,1.75,0.0,0.0
228.0,3,10,1000,car,1001.965,1025.944,-9.345,9.616,2.342,3.73,1.75,0.0,0.0
228.0,4,1,100,car,1010.224,1012.74,-10.366,9.053,2.424,4.55,1.93,0.0,0.0
228.0,4,2,200,car,1009.194,1013.654,-10.282,9.124,2.416,4.55,1.93,0.0,0.0
228.0,4,3,300,car,1008.174,1014.575,-10.194,9.195,2.408,4.55,1.93,0.0,0.0
228.0,4,4,400,car,1007.162,1015.503,-10.102,9.266,2.399,4.55,1.93,0.0,0.0
228.0,4,5,500,car,1006.16,1016.438,-10.008,9.337,2.391,4.55,1.93,0.0,0.0
228.0,4,6,600,car,1005.168,1017.381,-9.912,9.409,2.382,4.55,1.93,0.0,0.0
228.0,4,7,700,car,1004.185,1018.33,-9.815,9.481,2.374,4.55,1.93,0.0,0.0
228.0,4,8,800,car,1003.212,1019.287,-9.718,9.553,2.365,4.55,1.93,0.0,0.0
228.0,4,9,900,car,1002.249,1020.251,-9.623,9.626,2.356,4.55,1.93,0.0,0.0
228.0,4,10,1000,car,1001.295,1021.222,-9.53,9.7,2.347,4.55,1.93,0.0,0.0
228.0,5,1,100,car,1023.127,1007.736,-10.4,7.167999999999999,2.5380000000000003,4.44,1.79,0.0,0.0
228.0,5,2,200,car,1022.092,1008.46,-10.374,7.251,2.532,4.44,1.79,0.0,0.0
228.0,5,3,300,car,1021.06,1009.193,-10.344,7.337000000000001,2.525,4.44,1.79,0.0,0.0
228.0,5,4,400,car,1020.031,1009.935,-10.309,7.425,2.517,4.44,1.79,0.0,0.0
228.0,5,5,500,car,1019.006,1010.686,-10.269,7.513999999999999,2.51,4.44,1.79,0.0,0.0
228.0,5,6,600,car,1017.986,1011.446,-10.226,7.604,2.502,4.44,1.79,0.0,0.0
228.0,5,7,700,car,1016.97,1012.215,-10.179,7.695,2.494,4.44,1.79,0.0,0.0
228.0,5,8,800,car,1015.959,1012.994,-10.13,7.787000000000001,2.486,4.44,1.79,0.0,0.0
228.0,5,9,900,car,1014.953,1013.781,-10.08,7.88,2.478,4.44,1.79,0.0,0.0
228.0,5,10,1000,car,1013.952,1014.578,-10.029,7.974,2.47,4.44,1.79,0.0,0.0
228.0,6,1,100,car,1035.544,997.473,-10.672,7.1370000000000005,2.552,4.26,1.87,1,0.0
228.0,6,2,200,car,1034.479,998.19,-10.672,7.185,2.549,4.26,1.87,1,0.0
228.0,6,3,300,car,1033.414,998.912,-10.675999999999998,7.235,2.546,4.26,1.87,1,0.0
228.0,6,4,400,car,1032.349,999.639,-10.681,7.287000000000001,2.543,4.26,1.87,1,0.0
228.0,6,5,500,car,1031.284,1000.372,-10.688,7.341,2.54,4.26,1.87,1,0.0
228.0,6,6,600,car,1030.217,1001.11,-10.696,7.397,2.537,4.26,1.87,1,0.0
228.0,6,7,700,car,1029.151,1001.853,-10.702,7.456,2.533,4.26,1.87,1,0.0
228.0,6,8,800,car,1028.083,1002.603,-10.707,7.516,2.53,4.26,1.87,1,0.0
228.0,6,9,900,car,1027.016,1003.359,-10.709,7.58,2.526,4.26,1.87,1,0.0
228.0,6,10,1000,car,1025.948,1004.122,-10.707,7.646,2.521,4.26,1.87,1,0.0
228.0,7,1,100,car,1045.131,993.509,-10.544,6.513,2.588,4.11,1.91,1,0.0
228.0,7,2,200,car,1044.077,994.161,-10.512,6.505,2.587,4.11,1.91,1,0.0
228.0,7,3,300,car,1043.027,994.813,-10.485,6.502000000000001,2.587,4.11,1.91,1,0.0
228.0,7,4,400,car,1041.979,995.464,-10.462,6.504,2.585,4.11,1.91,1,0.0
228.0,7,5,500,car,1040.934,996.116,-10.445,6.511,2.584,4.11,1.91,1,0.0
228.0,7,6,600,car,1039.89,996.769,-10.433,6.524,2.583,4.11,1.91,1,0.0
228.0,7,7,700,car,1038.848,997.423,-10.425,6.544,2.5810000000000004,4.11,1.91,1,0.0
228.0,7,8,800,car,1037.807,998.08,-10.424,6.57,2.579,4.11,1.91,1,0.0
228.0,7,9,900,car,1036.767,998.74,-10.427,6.604,2.577,4.11,1.91,1,0.0
